,enhanced_ml_risk_regime_step_risk_regime,enhanced_ml_risk_regime_step_risk_score
2025-02-13 04:00:00,0,0.9800395
2025-02-13 04:15:00,2,0.92771053
2025-02-13 04:30:00,0,0.8832451
2025-02-13 04:45:00,2,0.16207229
2025-02-13 05:00:00,0,0.23123427
2025-02-13 05:15:00,2,0.124852
2025-02-13 05:30:00,0,0.6846419
2025-02-13 05:45:00,1,0.00041597366
2025-02-13 06:00:00,1,0.9116801
2025-02-13 06:15:00,1,0.15222648
2025-02-13 06:30:00,1,0.91913486
2025-02-13 06:45:00,2,0.46401823
2025-02-13 07:00:00,0,0.44542506
2025-02-13 07:15:00,1,0.4784688
2025-02-13 07:30:00,0,0.8517319
2025-02-13 07:45:00,2,0.25879383
2025-02-13 08:00:00,0,0.79506105
2025-02-13 08:15:00,2,0.9731141
2025-02-13 08:30:00,0,0.26777974
2025-02-13 08:45:00,1,0.51237637
2025-02-13 09:00:00,0,0.62952197
2025-02-13 09:15:00,1,0.7455647
2025-02-13 09:30:00,0,0.7332094
2025-02-13 09:45:00,2,0.01287982
2025-02-13 10:00:00,1,0.7940607
2025-02-13 10:15:00,2,0.6920276
2025-02-13 10:30:00,2,0.6528381
2025-02-13 10:45:00,0,0.46274656
2025-02-13 11:00:00,0,0.9803949
2025-02-13 11:15:00,0,0.37289086
2025-02-13 11:30:00,0,0.23524247
2025-02-13 11:45:00,1,0.72624695
2025-02-13 12:00:00,2,0.5154635
2025-02-13 12:15:00,1,0.7087054
2025-02-13 12:30:00,2,0.33013457
2025-02-13 12:45:00,1,0.77761453
2025-02-13 13:00:00,2,0.5450086
2025-02-13 13:15:00,2,0.67683625
2025-02-13 13:30:00,1,0.36872566
2025-02-13 13:45:00,2,0.2201667
2025-02-13 14:00:00,2,0.87462914
2025-02-13 14:15:00,0,0.7292548
2025-02-13 14:30:00,1,0.4208814
2025-02-13 14:45:00,2,0.8272115
2025-02-13 15:00:00,2,0.6144756
2025-02-13 15:15:00,2,0.35767627
2025-02-13 15:30:00,0,0.06707907
2025-02-13 15:45:00,2,0.5437117
2025-02-13 16:00:00,1,0.65982693
2025-02-13 16:15:00,0,0.084875196
2025-02-13 16:30:00,1,0.6863161
2025-02-13 16:45:00,1,0.39193878
2025-02-13 17:00:00,0,0.022162639
2025-02-13 17:15:00,0,0.05688355
2025-02-13 17:30:00,1,0.9644583
2025-02-13 17:45:00,1,0.21074311
2025-02-13 18:00:00,1,0.82828206
2025-02-13 18:15:00,2,0.0037189624
2025-02-13 18:30:00,0,0.6862506
2025-02-13 18:45:00,0,0.4863318
2025-02-13 19:00:00,1,0.44449654
2025-02-13 19:15:00,0,0.21293098
2025-02-13 19:30:00,1,0.3549689
2025-02-13 19:45:00,2,0.3633486
2025-02-13 20:00:00,2,0.3900536
2025-02-13 20:15:00,0,0.44337046
2025-02-13 20:30:00,0,0.67292696
2025-02-13 20:45:00,2,0.83335257
2025-02-13 21:00:00,2,0.9128053
2025-02-13 21:15:00,1,0.05451921
2025-02-13 21:30:00,1,0.20220299
2025-02-13 21:45:00,2,0.06531717
2025-02-13 22:00:00,0,0.632397
2025-02-13 22:15:00,1,0.64535093
2025-02-13 22:30:00,2,0.4864512
2025-02-13 22:45:00,2,0.9222096
2025-02-13 23:00:00,2,0.87544626
2025-02-13 23:15:00,2,0.051082727
2025-02-13 23:30:00,1,0.20313276
2025-02-13 23:45:00,1,0.26772678
2025-02-14 00:00:00,2,0.5924763
2025-02-14 00:15:00,0,0.73075
2025-02-14 00:30:00,0,0.25467446
2025-02-14 00:45:00,1,0.20392811
2025-02-14 01:00:00,2,0.26490372
2025-02-14 01:15:00,2,0.034508172
2025-02-14 01:30:00,1,0.44898745
2025-02-14 01:45:00,2,0.3133896
2025-02-14 02:00:00,2,0.22213458
2025-02-14 02:15:00,2,0.39147893
2025-02-14 02:30:00,1,0.43678898
2025-02-14 02:45:00,1,0.14288269
2025-02-14 03:00:00,0,0.028372986
2025-02-14 03:15:00,2,0.94966936
2025-02-14 03:30:00,0,0.09226123
2025-02-14 03:45:00,1,0.6102354
2025-02-14 04:00:00,2,0.5085602
2025-02-14 04:15:00,1,0.34126073
2025-02-14 04:30:00,2,0.8119692
2025-02-14 04:45:00,2,0.90344405
2025-02-14 05:00:00,1,0.27795908
2025-02-14 05:15:00,0,0.13628161
2025-02-14 05:30:00,2,0.8278482
2025-02-14 05:45:00,2,0.600779
2025-02-14 06:00:00,2,0.3643571
2025-02-14 06:15:00,2,0.69202363
2025-02-14 06:30:00,0,0.19720073
2025-02-14 06:45:00,2,0.6429364
2025-02-14 07:00:00,0,0.038081314
2025-02-14 07:15:00,0,0.0670018
2025-02-14 07:30:00,1,0.8380451
2025-02-14 07:45:00,2,0.57258636
2025-02-14 08:00:00,0,0.1068613
2025-02-14 08:15:00,0,0.021668896
2025-02-14 08:30:00,1,0.44700918
2025-02-14 08:45:00,2,0.8293693
2025-02-14 09:00:00,1,0.7024109
2025-02-14 09:15:00,1,0.09267319
2025-02-14 09:30:00,1,0.9659889
2025-02-14 09:45:00,1,0.9705587
2025-02-14 10:00:00,0,0.8627796
2025-02-14 10:15:00,1,0.31215122
2025-02-14 10:30:00,2,0.0015547953
2025-02-14 10:45:00,0,0.41257733
2025-02-14 11:00:00,0,0.12450148
2025-02-14 11:15:00,2,0.20441091
2025-02-14 11:30:00,2,0.5860473
2025-02-14 11:45:00,1,0.09975982
2025-02-14 12:00:00,2,0.695986
2025-02-14 12:15:00,2,0.579453
2025-02-14 12:30:00,1,0.85847026
2025-02-14 12:45:00,2,0.6181255
2025-02-14 13:00:00,2,0.2529105
2025-02-14 13:15:00,0,0.81193143
2025-02-14 13:30:00,0,0.5221601
2025-02-14 13:45:00,0,0.41222802
2025-02-14 14:00:00,1,0.060762282
2025-02-14 14:15:00,1,0.3801545
2025-02-14 14:30:00,1,0.19962469
2025-02-14 14:45:00,2,0.41393325
2025-02-14 15:00:00,2,0.22614615
2025-02-14 15:15:00,2,0.10491191
2025-02-14 15:30:00,1,0.755731
2025-02-14 15:45:00,2,0.7337558
2025-02-14 16:00:00,1,0.506431
2025-02-14 16:15:00,1,0.66973764
2025-02-14 16:30:00,1,0.88936543
2025-02-14 16:45:00,1,0.22664732
2025-02-14 17:00:00,2,0.9673302
2025-02-14 17:15:00,1,0.13765657
2025-02-14 17:30:00,1,0.63130546
2025-02-14 17:45:00,2,0.6783964
2025-02-14 18:00:00,1,0.5268044
2025-02-14 18:15:00,1,0.031283535
2025-02-14 18:30:00,0,0.35881668
2025-02-14 18:45:00,0,0.5336802
2025-02-14 19:00:00,0,0.7068989
2025-02-14 19:15:00,1,0.7680839
2025-02-14 19:30:00,1,0.8751055
2025-02-14 19:45:00,2,0.4369998
2025-02-14 20:00:00,0,0.07067423
2025-02-14 20:15:00,2,0.7708212
2025-02-14 20:30:00,1,0.41733694
2025-02-14 20:45:00,1,0.275872
2025-02-14 21:00:00,2,0.5255161
2025-02-14 21:15:00,2,0.667515
2025-02-14 21:30:00,2,0.55642354
2025-02-14 21:45:00,0,0.27553692
2025-02-14 22:00:00,0,0.93006796
2025-02-14 22:15:00,2,0.8021517
2025-02-14 22:30:00,2,0.5030183
2025-02-14 22:45:00,1,0.2028382
2025-02-14 23:00:00,0,0.47780147
2025-02-14 23:15:00,2,0.5276334
2025-02-14 23:30:00,2,0.67527604
2025-02-14 23:45:00,1,0.16501176
2025-02-15 00:00:00,1,0.97283643
2025-02-15 00:15:00,0,0.62389886
2025-02-15 00:30:00,0,0.22907859
2025-02-15 00:45:00,1,0.37559706
2025-02-15 01:00:00,0,0.42967582
2025-02-15 01:15:00,1,0.026943723
2025-02-15 01:30:00,1,0.24808846
2025-02-15 01:45:00,2,0.99462396
2025-02-15 02:00:00,0,0.21757875
2025-02-15 02:15:00,1,0.042511202
2025-02-15 02:30:00,0,0.08045909
2025-02-15 02:45:00,1,0.83517903
2025-02-15 03:00:00,1,0.9282745
2025-02-15 03:15:00,2,0.65115017
2025-02-15 03:30:00,1,0.8026555
2025-02-15 03:45:00,1,0.08797921
2025-02-15 04:00:00,2,0.8856867
2025-02-15 04:15:00,0,0.0037034515
2025-02-15 04:30:00,1,0.5685559
2025-02-15 04:45:00,0,0.42168018
2025-02-15 05:00:00,1,0.94144064
2025-02-15 05:15:00,1,0.99129367
2025-02-15 05:30:00,2,0.0067605395
2025-02-15 05:45:00,1,0.5937614
2025-02-15 06:00:00,2,0.2226398
2025-02-15 06:15:00,2,0.35820547
2025-02-15 06:30:00,0,0.34182593
2025-02-15 06:45:00,1,0.7848271
2025-02-15 07:00:00,2,0.4654493
2025-02-15 07:15:00,0,0.6812308
2025-02-15 07:30:00,2,0.97723615
2025-02-15 07:45:00,1,0.35259503
2025-02-15 08:00:00,0,0.47138375
2025-02-15 08:15:00,1,0.31843796
2025-02-15 08:30:00,1,0.21904023
2025-02-15 08:45:00,1,0.9650352
2025-02-15 09:00:00,1,0.80865556
2025-02-15 09:15:00,2,0.56990117
2025-02-15 09:30:00,1,0.048433293
2025-02-15 09:45:00,0,0.6341285
2025-02-15 10:00:00,1,0.73558754
2025-02-15 10:15:00,0,0.19373395
2025-02-15 10:30:00,0,0.08035847
2025-02-15 10:45:00,0,0.42075846
2025-02-15 11:00:00,2,0.5905089
2025-02-15 11:15:00,2,0.96052027
2025-02-15 11:30:00,0,0.2618984
2025-02-15 11:45:00,0,0.6276268
2025-02-15 12:00:00,2,0.0822326
2025-02-15 12:15:00,1,0.58940357
2025-02-15 12:30:00,0,0.5488046
2025-02-15 12:45:00,1,0.24817568
2025-02-15 13:00:00,0,0.45015827
2025-02-15 13:15:00,0,0.1341223
2025-02-15 13:30:00,0,0.2959031
2025-02-15 13:45:00,0,0.8208599
2025-02-15 14:00:00,2,0.6853877
2025-02-15 14:15:00,2,0.7016281
2025-02-15 14:30:00,2,0.9257734
2025-02-15 14:45:00,2,0.30758142
2025-02-15 15:00:00,2,0.8549325
2025-02-15 15:15:00,1,0.503019
2025-02-15 15:30:00,2,0.17876124
2025-02-15 15:45:00,0,0.7440292
2025-02-15 16:00:00,0,0.74568003
2025-02-15 16:15:00,2,0.78710485
2025-02-15 16:30:00,2,0.08038398
2025-02-15 16:45:00,0,0.9855174
2025-02-15 17:00:00,0,0.35440898
2025-02-15 17:15:00,0,0.6105656
2025-02-15 17:30:00,1,0.40733832
2025-02-15 17:45:00,0,0.5988873
2025-02-15 18:00:00,0,0.7695701
2025-02-15 18:15:00,2,0.6622473
2025-02-15 18:30:00,0,0.18408993
2025-02-15 18:45:00,2,0.19185916
2025-02-15 19:00:00,2,0.98014027
2025-02-15 19:15:00,1,0.4008599
2025-02-15 19:30:00,1,0.007244234
2025-02-15 19:45:00,0,0.20567884
2025-02-15 20:00:00,1,0.23932178
2025-02-15 20:15:00,1,0.47167456
2025-02-15 20:30:00,1,0.93715227
2025-02-15 20:45:00,1,0.47266442
2025-02-15 21:00:00,2,0.88188535
2025-02-15 21:15:00,2,0.33394146
2025-02-15 21:30:00,0,0.7974011
2025-02-15 21:45:00,2,0.6738647
2025-02-15 22:00:00,0,0.15993153
2025-02-15 22:15:00,2,0.3237332
2025-02-15 22:30:00,0,0.37224177
2025-02-15 22:45:00,0,0.44884977
2025-02-15 23:00:00,1,0.96480995
2025-02-15 23:15:00,1,0.704701
2025-02-15 23:30:00,2,0.33185637
2025-02-15 23:45:00,1,0.7860641
2025-02-16 00:00:00,1,0.058577836
2025-02-16 00:15:00,1,0.61674356
2025-02-16 00:30:00,1,0.5331292
2025-02-16 00:45:00,1,0.5598312
2025-02-16 01:00:00,1,0.5619419
2025-02-16 01:15:00,0,0.84672284
2025-02-16 01:30:00,1,0.8745311
2025-02-16 01:45:00,0,0.49789864
2025-02-16 02:00:00,1,0.93224657
2025-02-16 02:15:00,2,0.0045373244
2025-02-16 02:30:00,0,0.16240926
2025-02-16 02:45:00,0,0.772573
2025-02-16 03:00:00,0,0.24360391
2025-02-16 03:15:00,0,0.31357145
2025-02-16 03:30:00,0,0.73966604
2025-02-16 03:45:00,1,0.38308677
2025-02-16 04:00:00,0,0.57091767
2025-02-16 04:15:00,2,0.5116103
2025-02-16 04:30:00,1,0.89059526
2025-02-16 04:45:00,2,0.94522464
2025-02-16 05:00:00,1,0.14868261
2025-02-16 05:15:00,0,0.17479108
2025-02-16 05:30:00,0,0.9364043
2025-02-16 05:45:00,2,0.82167023
2025-02-16 06:00:00,1,0.8988882
2025-02-16 06:15:00,0,0.38213482
2025-02-16 06:30:00,1,0.18049504
2025-02-16 06:45:00,1,0.8767495
2025-02-16 07:00:00,1,0.026231268
2025-02-16 07:15:00,1,0.7052917
2025-02-16 07:30:00,2,0.048639625
2025-02-16 07:45:00,0,0.808458
2025-02-16 08:00:00,0,0.028550496
2025-02-16 08:15:00,0,0.118192784
2025-02-16 08:30:00,2,0.262044
2025-02-16 08:45:00,2,0.056664474
2025-02-16 09:00:00,1,0.21588427
2025-02-16 09:15:00,0,0.90124065
2025-02-16 09:30:00,1,0.0777603
2025-02-16 09:45:00,0,0.46197042
2025-02-16 10:00:00,0,0.50937325
2025-02-16 10:15:00,1,0.0816935
2025-02-16 10:30:00,1,0.88592386
2025-02-16 10:45:00,0,0.6889528
2025-02-16 11:00:00,2,0.4516415
2025-02-16 11:15:00,0,0.51308423
2025-02-16 11:30:00,0,0.20010103
2025-02-16 11:45:00,0,0.88940686
2025-02-16 12:00:00,1,0.952683
2025-02-16 12:15:00,0,0.36570308
2025-02-16 12:30:00,1,0.0849733
2025-02-16 12:45:00,2,0.3947753
2025-02-16 13:00:00,2,0.14989114
2025-02-16 13:15:00,2,0.72162557
2025-02-16 13:30:00,1,0.12611601
2025-02-16 13:45:00,1,0.82051396
2025-02-16 14:00:00,0,0.34821007
2025-02-16 14:15:00,2,0.5838113
2025-02-16 14:30:00,0,0.81516373
2025-02-16 14:45:00,0,0.21021877
2025-02-16 15:00:00,0,0.53720045
2025-02-16 15:15:00,1,0.24866673
2025-02-16 15:30:00,0,0.45192128
2025-02-16 15:45:00,2,0.25067466
2025-02-16 16:00:00,0,0.36902624
2025-02-16 16:15:00,1,0.4466542
2025-02-16 16:30:00,0,0.71647733
2025-02-16 16:45:00,1,0.25601932
2025-02-16 17:00:00,1,0.22427204
2025-02-16 17:15:00,1,0.6076464
2025-02-16 17:30:00,0,0.3140609
2025-02-16 17:45:00,0,0.2194152
2025-02-16 18:00:00,1,0.6622607
2025-02-16 18:15:00,0,0.87482977
2025-02-16 18:30:00,2,0.8493679
2025-02-16 18:45:00,1,0.4011106
2025-02-16 19:00:00,2,0.21031347
2025-02-16 19:15:00,0,0.43323696
2025-02-16 19:30:00,0,0.07868397
2025-02-16 19:45:00,0,0.64119506
2025-02-16 20:00:00,1,0.2126455
2025-02-16 20:15:00,0,0.8990625
2025-02-16 20:30:00,0,0.9186607
2025-02-16 20:45:00,1,0.7670011
2025-02-16 21:00:00,2,0.0064389873
2025-02-16 21:15:00,1,0.42862952
2025-02-16 21:30:00,0,0.48071048
2025-02-16 21:45:00,1,0.71025807
2025-02-16 22:00:00,1,0.55063194
2025-02-16 22:15:00,0,0.747349
2025-02-16 22:30:00,2,0.22479916
2025-02-16 22:45:00,2,0.17221925
2025-02-16 23:00:00,0,0.75889146
2025-02-16 23:15:00,1,0.61922604
2025-02-16 23:30:00,0,0.8982019
2025-02-16 23:45:00,0,0.9108807
2025-02-17 00:00:00,2,0.57922107
2025-02-17 00:15:00,1,0.49760357
2025-02-17 00:30:00,0,0.7040663
2025-02-17 00:45:00,1,0.775843
2025-02-17 01:00:00,1,0.20857437
2025-02-17 01:15:00,0,0.021914994
2025-02-17 01:30:00,0,0.37521937
2025-02-17 01:45:00,0,0.99963975
2025-02-17 02:00:00,0,0.9989208
2025-02-17 02:15:00,0,0.47458223
2025-02-17 02:30:00,1,0.12628864
2025-02-17 02:45:00,0,0.74827313
2025-02-17 03:00:00,0,0.7184723
2025-02-17 03:15:00,1,0.9787714
2025-02-17 03:30:00,2,0.5168305
2025-02-17 03:45:00,2,0.43324086
2025-02-17 04:00:00,1,0.72657967
2025-02-17 04:15:00,1,0.13678636
2025-02-17 04:30:00,1,0.97509766
2025-02-17 04:45:00,1,0.095109016
2025-02-17 05:00:00,2,0.7989296
2025-02-17 05:15:00,0,0.90576535
2025-02-17 05:30:00,1,0.36424488
2025-02-17 05:45:00,2,0.7727259
2025-02-17 06:00:00,1,0.093940474
2025-02-17 06:15:00,0,0.4091085
2025-02-17 06:30:00,0,0.7702067
2025-02-17 06:45:00,1,0.92355543
2025-02-17 07:00:00,1,0.4801354
2025-02-17 07:15:00,1,0.5731807
2025-02-17 07:30:00,1,0.039192397
2025-02-17 07:45:00,1,0.9537892
2025-02-17 08:00:00,2,0.843324
2025-02-17 08:15:00,0,0.13803697
2025-02-17 08:30:00,1,0.49142942
2025-02-17 08:45:00,0,0.0006728649
2025-02-17 09:00:00,2,0.40100875
2025-02-17 09:15:00,2,0.8016969
2025-02-17 09:30:00,1,0.46966478
2025-02-17 09:45:00,0,0.72446847
2025-02-17 10:00:00,2,0.24400392
2025-02-17 10:15:00,2,0.28259903
2025-02-17 10:30:00,2,0.57508445
2025-02-17 10:45:00,1,0.61500347
2025-02-17 11:00:00,0,0.15831609
2025-02-17 11:15:00,1,0.36401957
2025-02-17 11:30:00,0,0.7201908
2025-02-17 11:45:00,0,0.69241357
2025-02-17 12:00:00,2,0.5453141
2025-02-17 12:15:00,2,0.014691958
2025-02-17 12:30:00,2,0.25335145
2025-02-17 12:45:00,2,0.92591316
2025-02-17 13:00:00,2,0.06761366
2025-02-17 13:15:00,0,0.906627
2025-02-17 13:30:00,2,0.78492844
2025-02-17 13:45:00,2,0.84454167
2025-02-17 14:00:00,1,0.8033149
2025-02-17 14:15:00,2,0.7875765
2025-02-17 14:30:00,1,0.9951929
2025-02-17 14:45:00,0,0.2591054
2025-02-17 15:00:00,1,0.20104054
2025-02-17 15:15:00,1,0.44622153
2025-02-17 15:30:00,2,0.2522391
2025-02-17 15:45:00,2,0.23007965
2025-02-17 16:00:00,2,0.010091981
2025-02-17 16:15:00,1,0.2268941
2025-02-17 16:30:00,2,0.63645095
2025-02-17 16:45:00,0,0.65010756
2025-02-17 17:00:00,0,0.5436317
2025-02-17 17:15:00,2,0.8167724
2025-02-17 17:30:00,0,0.0028537665
2025-02-17 17:45:00,2,0.086147435
2025-02-17 18:00:00,1,0.86826515
2025-02-17 18:15:00,0,0.3599592
2025-02-17 18:30:00,1,0.5929481
2025-02-17 18:45:00,1,0.98436046
2025-02-17 19:00:00,1,0.52656996
2025-02-17 19:15:00,2,0.15414609
2025-02-17 19:30:00,0,0.4803305
2025-02-17 19:45:00,2,0.13982749
2025-02-17 20:00:00,2,0.44749895
2025-02-17 20:15:00,1,0.5220583
2025-02-17 20:30:00,2,0.38257247
2025-02-17 20:45:00,2,0.5339106
2025-02-17 21:00:00,0,0.6189127
2025-02-17 21:15:00,2,0.73103076
2025-02-17 21:30:00,1,0.6750439
2025-02-17 21:45:00,0,0.42632857
2025-02-17 22:00:00,0,0.4885251
2025-02-17 22:15:00,2,0.83545196
2025-02-17 22:30:00,1,0.96032536
2025-02-17 22:45:00,2,0.89810455
2025-02-17 23:00:00,0,0.31796676
2025-02-17 23:15:00,1,0.18515621
2025-02-17 23:30:00,1,0.06643813
2025-02-17 23:45:00,2,0.8463692
2025-02-18 00:00:00,1,0.57410413
2025-02-18 00:15:00,0,0.24378085
2025-02-18 00:30:00,0,0.9452005
2025-02-18 00:45:00,0,0.8719495
2025-02-18 01:00:00,2,0.44469765
2025-02-18 01:15:00,0,0.46013337
2025-02-18 01:30:00,0,0.25519553
2025-02-18 01:45:00,2,0.4277459
2025-02-18 02:00:00,2,0.7457585
2025-02-18 02:15:00,1,0.8658988
2025-02-18 02:30:00,1,0.78306174
2025-02-18 02:45:00,1,0.5677489
2025-02-18 03:00:00,2,0.18190832
2025-02-18 03:15:00,1,0.04750932
2025-02-18 03:30:00,1,0.286152
2025-02-18 03:45:00,0,0.11757029
2025-02-18 04:00:00,2,0.38928187
2025-02-18 04:15:00,2,0.4137644
2025-02-18 04:30:00,0,0.17724946
2025-02-18 04:45:00,1,0.6209805
2025-02-18 05:00:00,1,0.56342214
2025-02-18 05:15:00,1,0.13114409
2025-02-18 05:30:00,0,0.09253351
2025-02-18 05:45:00,2,0.61453986
2025-02-18 06:00:00,2,0.17840862
2025-02-18 06:15:00,0,0.5017557
2025-02-18 06:30:00,1,0.35780826
2025-02-18 06:45:00,1,0.9501069
2025-02-18 07:00:00,1,0.70999545
2025-02-18 07:15:00,1,0.46095636
2025-02-18 07:30:00,0,0.0239547
2025-02-18 07:45:00,1,0.9418634
2025-02-18 08:00:00,2,0.40485916
2025-02-18 08:15:00,0,0.71884364
2025-02-18 08:30:00,2,0.9024371
2025-02-18 08:45:00,2,0.9366063
2025-02-18 09:00:00,2,0.25828525
2025-02-18 09:15:00,1,0.8836087
2025-02-18 09:30:00,1,0.94918185
2025-02-18 09:45:00,0,0.89338464
2025-02-18 10:00:00,2,0.35247454
2025-02-18 10:15:00,0,0.06521687
2025-02-18 10:30:00,0,0.94980735
2025-02-18 10:45:00,1,0.38216633
2025-02-18 11:00:00,1,0.8173909
2025-02-18 11:15:00,0,0.6076175
2025-02-18 11:30:00,2,0.9753195
2025-02-18 11:45:00,2,0.75080955
2025-02-18 12:00:00,0,0.90977246
2025-02-18 12:15:00,2,0.8842762
2025-02-18 12:30:00,0,0.003009023
2025-02-18 12:45:00,2,0.62771624
2025-02-18 13:00:00,0,0.38795564
2025-02-18 13:15:00,2,0.20996167
2025-02-18 13:30:00,1,0.5407735
2025-02-18 13:45:00,2,0.110168844
2025-02-18 14:00:00,1,0.52637017
2025-02-18 14:15:00,1,0.05266033
2025-02-18 14:30:00,1,0.104373164
2025-02-18 14:45:00,0,0.9947856
2025-02-18 15:00:00,1,0.029264256
2025-02-18 15:15:00,0,0.515819
2025-02-18 15:30:00,2,0.5744471
2025-02-18 15:45:00,0,0.7673485
2025-02-18 16:00:00,1,0.38524377
2025-02-18 16:15:00,1,0.36121854
2025-02-18 16:30:00,2,0.8480698
2025-02-18 16:45:00,1,0.28236544
2025-02-18 17:00:00,2,0.6106307
2025-02-18 17:15:00,1,0.7494399
2025-02-18 17:30:00,1,0.058697008
2025-02-18 17:45:00,1,0.5134957
2025-02-18 18:00:00,0,0.31433538
2025-02-18 18:15:00,1,0.41817087
2025-02-18 18:30:00,1,0.27622628
2025-02-18 18:45:00,1,0.12112428
2025-02-18 19:00:00,0,0.888672
2025-02-18 19:15:00,0,0.7246828
2025-02-18 19:30:00,2,0.35810438
2025-02-18 19:45:00,0,0.6375943
2025-02-18 20:00:00,1,0.69470096
2025-02-18 20:15:00,2,0.9369784
2025-02-18 20:30:00,2,0.37626353
2025-02-18 20:45:00,1,0.08518199
2025-02-18 21:00:00,2,0.43766993
2025-02-18 21:15:00,2,0.64805543
2025-02-18 21:30:00,2,0.4406487
2025-02-18 21:45:00,2,0.008801227
2025-02-18 22:00:00,2,0.07705092
2025-02-18 22:15:00,2,0.15386103
2025-02-18 22:30:00,0,0.8298955
2025-02-18 22:45:00,1,0.99284387
2025-02-18 23:00:00,0,0.5046804
2025-02-18 23:15:00,0,0.9323861
2025-02-18 23:30:00,2,0.72825164
2025-02-18 23:45:00,1,0.5053888
2025-02-19 00:00:00,2,0.90396607
2025-02-19 00:15:00,1,0.056614697
2025-02-19 00:30:00,0,0.16389239
2025-02-19 00:45:00,0,0.29665247
2025-02-19 01:00:00,2,0.35103604
2025-02-19 01:15:00,0,0.6594865
2025-02-19 01:30:00,2,0.20867535
2025-02-19 01:45:00,0,0.7261847
2025-02-19 02:00:00,1,0.7042216
2025-02-19 02:15:00,0,0.24768823
2025-02-19 02:30:00,2,0.61278796
2025-02-19 02:45:00,0,0.89383346
2025-02-19 03:00:00,2,0.56046194
2025-02-19 03:15:00,0,0.48829123
2025-02-19 03:30:00,1,0.84087396
2025-02-19 03:45:00,2,0.77591455
2025-02-19 04:00:00,0,0.62780374
2025-02-19 04:15:00,2,0.83858997
2025-02-19 04:30:00,1,0.97870576
2025-02-19 04:45:00,1,0.17420633
2025-02-19 05:00:00,0,0.10852449
2025-02-19 05:15:00,0,0.119248435
2025-02-19 05:30:00,1,0.28421885
2025-02-19 05:45:00,1,0.7063028
2025-02-19 06:00:00,2,0.56220365
2025-02-19 06:15:00,2,0.23521835
2025-02-19 06:30:00,1,0.5924915
2025-02-19 06:45:00,0,0.5538036
2025-02-19 07:00:00,2,0.5555188
2025-02-19 07:15:00,0,0.5518528
2025-02-19 07:30:00,2,0.77038676
2025-02-19 07:45:00,1,0.74105495
2025-02-19 08:00:00,1,0.9236781
2025-02-19 08:15:00,0,0.12745534
2025-02-19 08:30:00,0,0.22827148
2025-02-19 08:45:00,0,0.8894047
2025-02-19 09:00:00,0,0.98801225
2025-02-19 09:15:00,1,0.07400239
2025-02-19 09:30:00,0,0.6106698
2025-02-19 09:45:00,2,0.82677305
2025-02-19 10:00:00,0,0.63937974
2025-02-19 10:15:00,1,0.26364174
2025-02-19 10:30:00,0,0.28445783
2025-02-19 10:45:00,1,0.42898554
2025-02-19 11:00:00,0,0.038920693
2025-02-19 11:15:00,2,0.7877688
2025-02-19 11:30:00,0,0.15528396
2025-02-19 11:45:00,1,0.2937795
2025-02-19 12:00:00,0,0.61065716
2025-02-19 12:15:00,2,0.32609305
2025-02-19 12:30:00,1,0.08666115
2025-02-19 12:45:00,0,0.005704674
2025-02-19 13:00:00,0,0.77717936
2025-02-19 13:15:00,0,0.59031534
2025-02-19 13:30:00,1,0.53090835
2025-02-19 13:45:00,0,0.081132166
2025-02-19 14:00:00,2,0.2742285
2025-02-19 14:15:00,1,0.075600974
2025-02-19 14:30:00,2,0.12106622
2025-02-19 14:45:00,0,0.42027915
2025-02-19 15:00:00,1,0.059303403
2025-02-19 15:15:00,2,0.30544
2025-02-19 15:30:00,1,0.92941296
2025-02-19 15:45:00,0,0.5044996
2025-02-19 16:00:00,2,0.44400874
2025-02-19 16:15:00,0,0.9014886
2025-02-19 16:30:00,1,0.6404173
2025-02-19 16:45:00,1,0.7193723
2025-02-19 17:00:00,1,0.19128798
2025-02-19 17:15:00,1,0.5245481
2025-02-19 17:30:00,2,0.66694987
2025-02-19 17:45:00,0,0.38865933
2025-02-19 18:00:00,0,0.08002024
2025-02-19 18:15:00,1,0.598168
2025-02-19 18:30:00,2,0.29171062
2025-02-19 18:45:00,0,0.08535445
2025-02-19 19:00:00,0,0.5357208
2025-02-19 19:15:00,1,0.71619684
2025-02-19 19:30:00,1,0.58763266
2025-02-19 19:45:00,1,0.19411306
2025-02-19 20:00:00,2,0.3230815
2025-02-19 20:15:00,1,0.8971054
2025-02-19 20:30:00,2,0.69294435
2025-02-19 20:45:00,0,0.50867367
2025-02-19 21:00:00,1,0.8078565
2025-02-19 21:15:00,2,0.8775444
2025-02-19 21:30:00,2,0.2060407
2025-02-19 21:45:00,0,0.91064423
2025-02-19 22:00:00,0,0.10254105
2025-02-19 22:15:00,0,0.102546304
2025-02-19 22:30:00,0,0.3053852
2025-02-19 22:45:00,1,0.08855724
2025-02-19 23:00:00,1,0.23857258
2025-02-19 23:15:00,2,0.9304674
2025-02-19 23:30:00,1,0.8005985
2025-02-19 23:45:00,1,0.84489155
2025-02-20 00:00:00,2,0.19897297
2025-02-20 00:15:00,2,0.04070352
2025-02-20 00:30:00,1,0.7907686
2025-02-20 00:45:00,0,0.5036998
2025-02-20 01:00:00,0,0.17977451
2025-02-20 01:15:00,1,0.34048733
2025-02-20 01:30:00,2,0.07220709
2025-02-20 01:45:00,2,0.94286084
2025-02-20 02:00:00,2,0.17569472
